Filename,Title,Artist,Album,Year,Genre,Rating,Grouping,Mood
\\SNEMALNICA\server2k3\GLASBA40\hd 42414.MP3,HORSE AND POWER,PINK FREUD,HORSE & POWER,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42415.MP3,ZERO ENDING STORY,PINK FREUD,HORSE & POWER,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42416.MP3,BAD BAD HORROR,KIV ORCHESTRA,LA ROUE,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42417.MP3,LA ROUE,KIV ORCHESTRA,LA ROUE,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42418.MP3,BLONDINKA,KIV ORCHESTRA,LA ROUE,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42419.MP3,THIS IS NOT TRADITION,KIV ORCHESTRA,LA ROUE,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42420.MP3,PO SHPALAM,KIV ORCHESTRA,LA ROUE,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42421.MP3,BROOKLYN,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42422.MP3,GAYANAMEDE PRELUDE,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42423.MP3,WINDS ACROSS GAYANAMEDE,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42424.MP3,LOS ANGELES,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42425.MP3,QUEST UNDER CAPRICORN,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42426.MP3,END OF A SUN,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42427.MP3,AMHARA,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42428.MP3,VOYAGE PRELUDE,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42429.MP3,VOYAGE,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42430.MP3,FORESTS OF LO,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42431.MP3,SATURN`S DANCE,THE SHAOLIN AFRONAUTS,QUEST UNDER CAPRICORN,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42432.MP3,HAVE TO RUN,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42433.MP3,COLOUR,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42434.MP3,BEND AND STRECH,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42435.MP3,SACRED FIRE,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42436.MP3,TIDE,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42437.MP3,HEY BABY,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42438.MP3,AS FAS AS IT GOES,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42439.MP3,INDIKA,COJONES,BEND TO TRANSCEND,2012,STONER ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42440.MP3,"JOY,SORROW (SULA SGEIR)",DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42441.MP3,DODS' BANJO,DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42442.MP3,BLACK AND WHITE HOUSES,DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42443.MP3,THE HEATHER ISLE,DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42444.MP3,THE GEISHA AND THE GUGA,DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42445.MP3,SUNRISE,DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42446.MP3,SALT SLIDE,DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42447.MP3,DODS' BANJO (NESS SOCIAL CLUB),DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42448.MP3,GUGA END THEME,DEAD RAT ORCHESTRA,THE GUGA HUNTERS OF NESS,2012,ACOUST ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42449.MP3,BUILD US A ROCKET THEN,SHA`S FECKEL,GREATEST HITS,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42450.MP3,KNARRHO,SHA`S FECKEL,GREATEST HITS,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42451.MP3,MASSIVE BEREAVEMENT,SHA`S FECKEL,GREATEST HITS,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42452.MP3,048,SHA`S FECKEL,GREATEST HITS,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42453.MP3,LUNACY,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42454.MP3,MOTHER OF THE WORLD,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42455.MP3,THE WOLF,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42456.MP3,THE SEER,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42457.MP3,THE SEER RETURNS,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42458.MP3,93 AVE,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42459.MP3,THE DAUGHTER BRINGS THE WATER,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42460.MP3,SONG FOR A WARRIOR,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42461.MP3,AVATAR,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42462.MP3,A PIECE OF THE SKY,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42463.MP3,THE APOSTATE,SWANS,THE SEER,2012,ALT.ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42464.MP3,"ENJOY YOUR WORRIES, YOU MAY NEVER HAVE THEM AGAIN",THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42465.MP3,"READ, EAT, SLEEP",THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42466.MP3,ALL BAD ENDS ALL,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42467.MP3,CONTEMPT,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42468.MP3,ALL OUR BASE ARE BELONG TO THEM,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42469.MP3,THANKYOUBRANCH,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42470.MP3,MOTHERLESS BASTARD,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42471.MP3,MIKEY BASS,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42472.MP3,EXCESS STRAUSSESS,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42473.MP3,GETTING THE DONE JOB,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42474.MP3,A DEAD FISH GAINS THE POWER OF OBSERVATION,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42475.MP3,DEAFKIDS,THE BOOKS,THOUGHT FOR FOOD,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42476.MP3,THE LEMON OF PINK,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42477.MP3,TOKYO,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42478.MP3,BONANZA,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42479.MP3,S IS FOR EVRYSING,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42480.MP3,EXPLANATION MARK,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42481.MP3,THERE IS NO THERE,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42482.MP3,TAKE TIME,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42483.MP3,DON'T EVEN SING ABOUT IT,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42484.MP3,"THE FUTURE, WOULDN'T THAT BE NICE",THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42485.MP3,A TRUE STORY OF A STORY OF TRUE LOVE,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42486.MP3,THAT RIGHT AIN'T SHIT,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42487.MP3,PS,THE BOOKS,THE LEMON OF PINK,2012,FOLK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42488.MP3,EIN KRIEG IN EINEM KIND,TRESPASS TRIO,BRUDER BEDA,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42489.MP3,DON`T RUIN ME,TRESPASS TRIO,BRUDER BEDA,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42490.MP3,BRUDER BEDA IST NICHT MEHR,TRESPASS TRIO,BRUDER BEDA,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42491.MP3,TODAYS BETTER THAN TOMORROW,TRESPASS TRIO,BRUDER BEDA,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42492.MP3,A DIFFERENT KOKO,TRESPASS TRIO,BRUDER BEDA,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42493.MP3,EIN KRIEG IN EINEM KIND (TAKE 4),TRESPASS TRIO,BRUDER BEDA,2012,JAZZ,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42494.MP3,DUST MY BLUES,ELMORE JAMES & THE BOOM DUSTERS,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42495.MP3,BAD BOY,EDDIE TAYLOR,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42496.MP3,HUSH-HUSH,JIMMY REED,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42497.MP3,COPS N ROBBERS,BO DIDDLEY,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42498.MP3,SUSIE Q,DALE HAWKINS,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42499.MP3,IF YOU TRY,GENE ALLISON,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42500.MP3,I WANNA BE LOVED,MUDDY WATERS,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42501.MP3,POISON IVY,THE COASTERS,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42502.MP3,YOU'D BETTER MOVE ON,ARTHUR ALEXANDER,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42503.MP3,PRETTY THING,BO DIDDLEY,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42504.MP3,MEMPHIS TENNESSEE,CHUCK BERRY,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42505.MP3,NOT FADE AWAY,THE CRICKETS WITH BUDDY HOLLY,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42506.MP3,JUS WANNA MAKE LOVE,MUDDY WATERS,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42507.MP3,HONEST I DO,JIMMY REED,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42508.MP3,I'M A KING BEE,SLIM HARPO,VA - THE ROOTS OF THE STONES (MOJO),2012,BLUES,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42509.MP3,ABOUT,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42510.MP3,IN YOUR FACE,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42511.MP3,FUCKED UP DAY,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42512.MP3,WHY,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42513.MP3,BEL CAN BRO,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42514.MP3,TODAY,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42515.MP3,CRNO JUTRO,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42516.MP3,THE CHAOS STATION - LIFE VERSION,RADIOSTORM,THE CHAOS STATION,2012,PUNK,,SLOVENSKA,
\\SNEMALNICA\server2k3\GLASBA40\hd 42517.MP3,DIRTY MONEY,ANTIBALAS,ANTIBALAS,2012,FUNK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42518.MP3,THE RATCATCHER,ANTIBALAS,ANTIBALAS,2012,FUNK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42519.MP3,HIM BELLY NO GO SWEET,ANTIBALAS,ANTIBALAS,2012,FUNK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42520.MP3,ARI DEGBE,ANTIBALAS,ANTIBALAS,2012,FUNK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42521.MP3,IBEJI,ANTIBALAS,ANTIBALAS,2012,FUNK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42522.MP3,SARE KON KON,ANTIBALAS,ANTIBALAS,2012,FUNK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42523.MP3,CUT THE WORLD,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42524.MP3,FUTURE FEMINISM,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42525.MP3,CRIPPLE AND THE STARFISH,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42526.MP3,YOU ARE MY SISTER,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42527.MP3,SWANLIGHTS,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42528.MP3,EPILEPSY IS DANCING,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42529.MP3,ANOTHER WORLD,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42530.MP3,KISS MY NAME,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42531.MP3,I FELL IN LOVE WITH A DEAD BOY,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42532.MP3,RAPTURE,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42533.MP3,THE CRYING LIGHT,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42534.MP3,TWILIGHT,ANTONY & THE JOHNSONS,CUT THE WORLD,2012,POP,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42535.MP3,NEVER BE ANOTHER,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42536.MP3,BREATHE,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42537.MP3,I CAN FEEL YOU,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42538.MP3,SHADES OF GREY,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42539.MP3,ONLY YOU,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42540.MP3,INSIDE MY LOVE,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42541.MP3,21,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42542.MP3,GO,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42543.MP3,SO IRATE,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42544.MP3,LOVE YOU SO,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42545.MP3,INSECURE,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42546.MP3,"TABITHA, MUMMY & ME",DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42547.MP3,CINNABABY,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42548.MP3,SEE YOU AGAIN,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42549.MP3,DISRESPECT,DELILAH,FROM THE ROOTS UP,2012,POP; R&B,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42550.MP3,(DRUUN),DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42551.MP3,PAST LIVES,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42552.MP3,HUMAN,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42553.MP3,AIR CONDITIONING,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42554.MP3,HOW LONG HAVE YOU KNOWN,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42555.MP3,WAIT,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42556.MP3,EARTHBOY,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42557.MP3,(DRUUN PT,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42558.MP3,FOLLOW,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42559.MP3,SOMETIME,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42560.MP3,OSHIN (SUBSUME),DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42561.MP3,DOUSED,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42562.MP3,HOME,DIIV,OSHIN,2012,INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42563.MP3,EVERY LITTLE HAIR KNOWS YOUR NAME,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42564.MP3,ERICA AMERICA,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42565.MP3,BECOME SOMEONE ELSE'S,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42566.MP3,SHE JUST DON'T WANT TO BE WITH YOU ANYMORE,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42567.MP3,SOME DANDRUFF ON YOUR SHOULDER,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42568.MP3,I WANT A PAIR OF COWBOY BOOTS,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42569.MP3,THE WORLD MOVES ON,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42570.MP3,THE END OF THE WORLD IS BIGGER THAN LOVE,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42571.MP3,I KNOW WHAT LOVE ISN'T,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42572.MP3,EVERY LITTLE HAIR KNOWS YOUR NAME,JENS LEKMAN,I KNOW WHAT LOVE ISN`T,2012,SINGER-SONG,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42573.MP3,POP MUSIC,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42574.MP3,SHOW BIZ IS DEAD,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42575.MP3,WHY SHOULD I LOVE YOU,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42576.MP3,DUTCH ME,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42577.MP3,BIG MISTAKE,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42578.MP3,THE WINNER,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42579.MP3,HERE COMES SUMMER AGAIN,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42580.MP3,HURRY UP,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42581.MP3,I GO INTO YOUR MIND,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42582.MP3,YOU AND ME,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42583.MP3,ANOTHER DAY SLIPS AWAY,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42584.MP3,SENTIMENTAL TIES,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
\\SNEMALNICA\server2k3\GLASBA40\hd 42585.MP3,LITTLE MAN,R. STEVIE MOORE,LO HI FI FIVES,2012,STARI ROCK; INDIE ROCK,,,
